policy_id,participant_id,product_name,product_category,has_pif,start_date,end_date,term_years,payment_mode,contribution_amount,status,agent_id,branch
POL0003707,PTP002944,Fire Takaful,General,False,2021-04-25,2041-04-20,20,Semi-Annual,544.69,Lapsed,AGT0128,Penang
POL0003708,PTP001758,Motor Takaful,General,False,2022-11-11,2042-11-06,20,Quarterly,1349.07,Active,AGT0033,Negeri Sembilan
POL0003709,PTP001170,Medical & Health Takaful,Family,False,2022-10-22,2023-10-22,1,Annual,830.35,Active,AGT0125,Selangor
POL0003710,PTP000869,Motor Takaful,General,False,2025-11-02,2035-10-31,10,Annual,1305.52,Matured,AGT0037,Sabah
POL0003711,PTP000892,Family Takaful - Life Protection,Family,True,2022-07-20,2032-07-17,10,Annual,359.5,Active,AGT0143,Sarawak
POL0003712,PTP001609,Motor Takaful,General,False,2021-11-18,2026-11-17,5,Monthly,713.79,Active,AGT0035,Labuan
POL0003713,PTP002218,Family Takaful - Retirement,Family,True,2026-05-08,2036-05-05,10,Semi-Annual,1241.5,Active,AGT0073,Penang
POL0003714,PTP001814,Medical & Health Takaful,Family,False,2024-07-02,2029-07-01,5,Monthly,582.52,Active,AGT0118,Negeri Sembilan
POL0003715,PTP002736,Fire Takaful,General,False,2021-05-18,2036-05-14,15,Quarterly,1398.23,Lapsed,AGT0056,Sabah
POL0003716,PTP002372,Family Takaful - Life Protection,Family,True,2022-06-10,2032-06-07,10,Semi-Annual,632.87,Active,AGT0060,Melaka
POL0003717,PTP002978,Family Takaful - Retirement,Family,True,2022-05-02,2042-04-27,20,Semi-Annual,1903.56,Active,AGT0002,Putrajaya
POL0003718,PTP001978,Family Takaful - Retirement,Family,True,2023-12-17,2038-12-13,15,Monthly,315.77,Lapsed,AGT0116,Selangor
POL0003719,PTP001753,Medical & Health Takaful,Family,False,2022-12-30,2032-12-27,10,Monthly,1593.82,Active,AGT0110,Sabah
POL0003720,PTP000767,Family Takaful - Education,Family,True,2024-05-16,2029-05-15,5,Annual,1335.79,Active,AGT0032,Melaka
POL0003721,PTP002510,Personal Accident Takaful,General,False,2024-03-14,2044-03-09,20,Quarterly,1855.75,Active,AGT0065,Perak
POL0003722,PTP001760,Family Takaful - Education,Family,True,2024-11-28,2029-11-27,5,Quarterly,1855.01,Active,AGT0109,Perak
POL0003723,PTP002983,Family Takaful - Education,Family,True,2021-07-12,2041-07-07,20,Annual,392.41,Active,AGT0002,Sabah
POL0003724,PTP000701,Family Takaful - Education,Family,True,2022-06-14,2032-06-11,10,Monthly,395.03,Active,AGT0071,Perak
POL0003725,PTP000801,Fire Takaful,General,False,2024-11-16,2034-11-14,10,Monthly,1007.67,Active,AGT0041,Labuan
POL0003726,PTP002380,Family Takaful - Life Protection,Family,True,2021-02-16,2026-02-15,5,Monthly,664.54,Active,AGT0043,Sabah
POL0003727,PTP001963,Motor Takaful,General,False,2022-07-12,2032-07-09,10,Quarterly,1683.17,Active,AGT0065,Sarawak
POL0003728,PTP000692,Medical & Health Takaful,Family,False,2021-05-20,2026-05-19,5,Quarterly,397.51,Active,AGT0142,Selangor
POL0003729,PTP002658,Medical & Health Takaful,Family,False,2026-04-24,2027-04-24,1,Annual,74.47,Lapsed,AGT0027,Labuan
POL0003730,PTP000434,Personal Accident Takaful,General,False,2024-11-22,2025-11-22,1,Semi-Annual,1797.65,Active,AGT0098,Selangor
POL0003731,PTP002074,Motor Takaful,General,False,2025-02-21,2045-02-16,20,Monthly,365.22,Active,AGT0030,Terengganu
POL0003732,PTP000346,Personal Accident Takaful,General,False,2023-02-05,2028-02-04,5,Annual,1309.93,Matured,AGT0012,Selangor
POL0003733,PTP002346,Motor Takaful,General,False,2026-02-14,2036-02-12,10,Monthly,1176.8,Active,AGT0114,Johor
POL0003734,PTP001529,Motor Takaful,General,False,2021-09-13,2026-09-12,5,Annual,841.22,Active,AGT0033,Terengganu
POL0003735,PTP002514,Fire Takaful,General,False,2021-03-29,2022-03-29,1,Annual,334.68,Active,AGT0134,Sarawak
POL0003736,PTP001103,Personal Accident Takaful,General,False,2023-07-29,2028-07-27,5,Annual,1972.34,Active,AGT0110,Labuan
POL0003737,PTP000305,Family Takaful - Retirement,Family,True,2024-07-02,2029-07-01,5,Semi-Annual,1628.43,Active,AGT0083,Labuan
POL0003738,PTP000335,Personal Accident Takaful,General,False,2024-05-22,2039-05-19,15,Annual,1359.43,Active,AGT0120,Penang
POL0003739,PTP002459,Personal Accident Takaful,General,False,2021-12-08,2022-12-08,1,Quarterly,502.75,Active,AGT0058,Terengganu
POL0003740,PTP002557,Family Takaful - Life Protection,Family,True,2022-04-14,2037-04-10,15,Semi-Annual,400.1,Active,AGT0087,Penang
POL0003741,PTP001528,Family Takaful - Retirement,Family,True,2025-11-13,2040-11-09,15,Monthly,532.83,Cancelled,AGT0070,Kedah
POL0003742,PTP002220,Medical & Health Takaful,Family,False,2021-08-20,2036-08-16,15,Semi-Annual,264.34,Active,AGT0030,Johor
POL0003743,PTP002855,Motor Takaful,General,False,2026-08-11,2046-08-06,20,Semi-Annual,1621.48,Active,AGT0030,Perak
POL0003744,PTP002971,Fire Takaful,General,False,2025-05-02,2035-04-30,10,Semi-Annual,1359.26,Active,AGT0053,Kedah
POL0003745,PTP001614,Fire Takaful,General,False,2025-05-17,2040-05-13,15,Monthly,645.67,Active,AGT0023,Sarawak
POL0003746,PTP001846,Family Takaful - Retirement,Family,True,2021-04-06,2022-04-06,1,Monthly,1414.89,Matured,AGT0028,Selangor
POL0003747,PTP001679,Family Takaful - Life Protection,Family,True,2022-11-06,2027-11-05,5,Semi-Annual,583.72,Active,AGT0099,Terengganu
POL0003748,PTP001088,Motor Takaful,General,False,2024-07-11,2025-07-11,1,Monthly,1348.75,Active,AGT0125,Pahang
POL0003749,PTP001335,Family Takaful - Education,Family,True,2026-01-18,2046-01-13,20,Semi-Annual,269.94,Matured,AGT0103,Kuala Lumpur
POL0003750,PTP002628,Family Takaful - Life Protection,Family,True,2024-01-10,2034-01-07,10,Semi-Annual,1224.78,Active,AGT0053,Selangor
POL0003751,PTP001162,Motor Takaful,General,False,2024-01-23,2025-01-22,1,Monthly,1072.8,Active,AGT0002,Perlis
POL0003752,PTP002403,Family Takaful - Retirement,Family,True,2025-06-30,2045-06-25,20,Quarterly,1104.82,Active,AGT0049,Penang
POL0003753,PTP001629,Medical & Health Takaful,Family,False,2022-11-21,2037-11-17,15,Semi-Annual,1608.5,Active,AGT0061,Kuala Lumpur
POL0003754,PTP001831,Family Takaful - Retirement,Family,True,2021-01-12,2031-01-10,10,Monthly,1149.66,Active,AGT0111,Melaka
POL0003755,PTP000085,Motor Takaful,General,False,2022-04-18,2023-04-18,1,Monthly,782.24,Active,AGT0027,Putrajaya
POL0003756,PTP002556,Medical & Health Takaful,Family,False,2025-02-22,2026-02-22,1,Semi-Annual,84.43,Active,AGT0007,Kelantan
POL0003757,PTP001345,Family Takaful - Life Protection,Family,True,2026-08-06,2036-08-03,10,Semi-Annual,1179.48,Active,AGT0137,Sarawak
POL0003758,PTP002433,Family Takaful - Life Protection,Family,True,2021-12-15,2041-12-10,20,Annual,760.42,Active,AGT0086,Melaka
POL0003759,PTP002314,Family Takaful - Life Protection,Family,True,2023-11-14,2038-11-10,15,Monthly,1913.14,Lapsed,AGT0106,Johor
POL0003760,PTP000030,Medical & Health Takaful,Family,False,2025-03-20,2030-03-19,5,Monthly,392.88,Active,AGT0011,Sarawak
POL0003761,PTP000094,Medical & Health Takaful,Family,False,2022-05-10,2037-05-06,15,Quarterly,1490.24,Active,AGT0045,Pahang
POL0003762,PTP001374,Motor Takaful,General,False,2022-04-12,2023-04-12,1,Monthly,1311.31,Active,AGT0113,Putrajaya
POL0003763,PTP001715,Family Takaful - Education,Family,True,2025-01-25,2026-01-25,1,Annual,1113.76,Cancelled,AGT0069,Negeri Sembilan
POL0003764,PTP000520,Family Takaful - Retirement,Family,True,2025-05-13,2040-05-09,15,Monthly,897.74,Active,AGT0036,Terengganu
POL0003765,PTP002492,Medical & Health Takaful,Family,False,2025-08-12,2035-08-10,10,Quarterly,1019.06,Active,AGT0077,Terengganu
POL0003766,PTP002233,Family Takaful - Retirement,Family,True,2025-12-10,2045-12-05,20,Semi-Annual,1345.93,Active,AGT0101,Penang
POL0003767,PTP001042,Motor Takaful,General,False,2021-03-15,2022-03-15,1,Semi-Annual,1973.4,Active,AGT0006,Pahang
POL0003768,PTP001244,Fire Takaful,General,False,2024-05-16,2034-05-14,10,Annual,1719.21,Active,AGT0096,Perak
POL0003769,PTP000449,Medical & Health Takaful,Family,False,2024-12-01,2029-11-30,5,Annual,1125.73,Lapsed,AGT0056,Kuala Lumpur
POL0003770,PTP001874,Medical & Health Takaful,Family,False,2025-05-18,2040-05-14,15,Quarterly,997.83,Lapsed,AGT0077,Sabah
POL0003771,PTP000058,Personal Accident Takaful,General,False,2023-09-13,2024-09-12,1,Semi-Annual,1683.64,Active,AGT0127,Selangor
POL0003772,PTP001657,Family Takaful - Retirement,Family,True,2021-09-27,2022-09-27,1,Semi-Annual,1996.04,Active,AGT0015,Labuan
POL0003773,PTP001793,Motor Takaful,General,False,2023-08-16,2038-08-12,15,Monthly,486.29,Active,AGT0108,Kuala Lumpur
POL0003774,PTP000422,Motor Takaful,General,False,2022-07-24,2027-07-23,5,Annual,946.07,Active,AGT0053,Kedah
POL0003775,PTP001467,Family Takaful - Life Protection,Family,True,2025-09-15,2026-09-15,1,Annual,215.49,Active,AGT0107,Pahang
POL0003776,PTP001376,Motor Takaful,General,False,2021-10-03,2026-10-02,5,Annual,297.99,Active,AGT0086,Melaka
POL0003777,PTP000560,Personal Accident Takaful,General,False,2026-01-28,2027-01-28,1,Quarterly,210.35,Active,AGT0034,Kuala Lumpur
POL0003778,PTP000212,Family Takaful - Life Protection,Family,True,2024-08-21,2029-08-20,5,Annual,134.02,Active,AGT0080,Selangor
POL0003779,PTP001857,Family Takaful - Education,Family,True,2025-03-05,2030-03-04,5,Monthly,503.28,Active,AGT0076,Kedah
POL0003780,PTP001327,Personal Accident Takaful,General,False,2025-08-26,2030-08-25,5,Annual,1904.3,Active,AGT0028,Melaka
POL0003781,PTP002224,Personal Accident Takaful,General,False,2023-08-28,2028-08-26,5,Quarterly,788.46,Active,AGT0039,Perlis
POL0003782,PTP001038,Family Takaful - Retirement,Family,True,2026-03-28,2027-03-28,1,Quarterly,787.5,Active,AGT0054,Kuala Lumpur
POL0003783,PTP000850,Family Takaful - Life Protection,Family,True,2022-10-22,2023-10-22,1,Monthly,896.38,Active,AGT0025,Perak
POL0003784,PTP000343,Personal Accident Takaful,General,False,2024-10-01,2034-09-29,10,Monthly,1004.25,Matured,AGT0095,Johor
POL0003785,PTP000731,Family Takaful - Education,Family,True,2023-02-20,2028-02-19,5,Monthly,616.21,Active,AGT0019,Negeri Sembilan
POL0003786,PTP001091,Fire Takaful,General,False,2024-11-01,2034-10-30,10,Annual,1771.42,Lapsed,AGT0149,Kelantan
POL0003787,PTP000617,Family Takaful - Retirement,Family,True,2023-04-06,2038-04-02,15,Monthly,930.06,Active,AGT0032,Perak
POL0003788,PTP000177,Family Takaful - Life Protection,Family,True,2024-06-03,2034-06-01,10,Annual,1395.43,Active,AGT0032,Putrajaya
POL0003789,PTP001396,Medical & Health Takaful,Family,False,2024-11-12,2044-11-07,20,Quarterly,1456.18,Active,AGT0002,Kuala Lumpur
POL0003790,PTP000535,Family Takaful - Life Protection,Family,True,2024-04-13,2029-04-12,5,Annual,301.68,Active,AGT0099,Negeri Sembilan
POL0003791,PTP000934,Family Takaful - Life Protection,Family,True,2023-02-28,2033-02-25,10,Annual,1836.42,Active,AGT0041,Penang
POL0003792,PTP000271,Family Takaful - Education,Family,True,2024-07-21,2029-07-20,5,Quarterly,1919.22,Active,AGT0003,Sarawak
POL0003793,PTP002972,Family Takaful - Education,Family,True,2025-09-24,2040-09-20,15,Semi-Annual,886.48,Active,AGT0030,Penang
POL0003794,PTP002043,Personal Accident Takaful,General,False,2023-10-03,2024-10-02,1,Monthly,128.22,Active,AGT0030,Selangor
POL0003795,PTP002790,Personal Accident Takaful,General,False,2023-12-11,2038-12-07,15,Semi-Annual,119.94,Active,AGT0012,Negeri Sembilan
POL0003796,PTP002398,Family Takaful - Retirement,Family,True,2025-05-05,2040-05-01,15,Annual,1092.94,Lapsed,AGT0023,Selangor
POL0003797,PTP000821,Motor Takaful,General,False,2025-01-07,2030-01-06,5,Quarterly,970.74,Active,AGT0136,Kedah
POL0003798,PTP002350,Family Takaful - Life Protection,Family,True,2021-02-03,2026-02-02,5,Quarterly,714.04,Active,AGT0069,Selangor
POL0003799,PTP002015,Personal Accident Takaful,General,False,2025-08-04,2045-07-30,20,Annual,1643.35,Active,AGT0122,Kelantan
POL0003800,PTP001289,Family Takaful - Retirement,Family,True,2023-05-24,2043-05-19,20,Quarterly,737.39,Active,AGT0026,Melaka
POL0003801,PTP001736,Family Takaful - Life Protection,Family,True,2021-10-26,2026-10-25,5,Semi-Annual,1753.41,Active,AGT0061,Melaka
POL0003802,PTP001858,Family Takaful - Retirement,Family,True,2021-09-27,2022-09-27,1,Semi-Annual,842.11,Active,AGT0120,Johor
POL0003803,PTP002286,Family Takaful - Life Protection,Family,True,2022-08-17,2027-08-16,5,Semi-Annual,466.29,Active,AGT0147,Negeri Sembilan
POL0003804,PTP001141,Medical & Health Takaful,Family,False,2024-05-22,2044-05-17,20,Semi-Annual,642.34,Lapsed,AGT0102,Negeri Sembilan
POL0003805,PTP001234,Family Takaful - Retirement,Family,True,2021-11-26,2031-11-24,10,Semi-Annual,395.39,Active,AGT0024,Melaka
POL0003806,PTP000543,Medical & Health Takaful,Family,False,2021-08-16,2036-08-12,15,Quarterly,175.22,Lapsed,AGT0022,Melaka
POL0003807,PTP000960,Motor Takaful,General,False,2022-06-16,2037-06-12,15,Semi-Annual,836.28,Active,AGT0030,Perak
POL0003808,PTP000867,Fire Takaful,General,False,2024-12-11,2034-12-09,10,Quarterly,564.67,Matured,AGT0147,Johor
POL0003809,PTP000852,Medical & Health Takaful,Family,False,2022-12-09,2023-12-09,1,Annual,1657.0,Active,AGT0056,Kuala Lumpur
POL0003810,PTP002541,Fire Takaful,General,False,2026-03-03,2046-02-26,20,Quarterly,101.46,Active,AGT0144,Kelantan
POL0003811,PTP000660,Family Takaful - Education,Family,True,2026-05-16,2036-05-13,10,Quarterly,1938.68,Active,AGT0023,Sarawak
POL0003812,PTP002249,Family Takaful - Life Protection,Family,True,2021-12-10,2041-12-05,20,Quarterly,1689.09,Matured,AGT0083,Selangor
POL0003813,PTP001813,Family Takaful - Life Protection,Family,True,2026-08-12,2036-08-09,10,Semi-Annual,1087.83,Active,AGT0093,Kuala Lumpur
POL0003814,PTP001603,Motor Takaful,General,False,2022-05-03,2032-04-30,10,Monthly,233.15,Active,AGT0035,Putrajaya
POL0003815,PTP002058,Family Takaful - Retirement,Family,True,2025-06-08,2040-06-04,15,Annual,364.03,Matured,AGT0101,Sabah
POL0003816,PTP002765,Medical & Health Takaful,Family,False,2022-12-27,2032-12-24,10,Monthly,498.58,Cancelled,AGT0079,Melaka
POL0003817,PTP001486,Medical & Health Takaful,Family,False,2024-12-08,2025-12-08,1,Semi-Annual,1433.45,Active,AGT0116,Pahang
POL0003818,PTP000834,Fire Takaful,General,False,2021-05-24,2022-05-24,1,Annual,627.3,Lapsed,AGT0063,Melaka
POL0003819,PTP001317,Family Takaful - Retirement,Family,True,2024-03-08,2034-03-06,10,Monthly,1609.44,Active,AGT0037,Perak
POL0003820,PTP000301,Motor Takaful,General,False,2024-05-01,2044-04-26,20,Monthly,245.26,Active,AGT0014,Terengganu
POL0003821,PTP002485,Family Takaful - Life Protection,Family,True,2021-08-18,2041-08-13,20,Quarterly,1169.16,Active,AGT0145,Perak
POL0003822,PTP002678,Family Takaful - Life Protection,Family,True,2022-09-13,2023-09-13,1,Semi-Annual,371.6,Matured,AGT0128,Perlis
POL0003823,PTP001670,Personal Accident Takaful,General,False,2025-12-02,2026-12-02,1,Annual,1649.21,Matured,AGT0052,Sabah
POL0003824,PTP002264,Family Takaful - Life Protection,Family,True,2025-03-29,2040-03-25,15,Monthly,924.31,Active,AGT0005,Selangor
POL0003825,PTP002451,Fire Takaful,General,False,2026-05-24,2041-05-20,15,Semi-Annual,481.7,Active,AGT0105,Sabah
POL0003826,PTP001497,Fire Takaful,General,False,2024-12-04,2044-11-29,20,Monthly,85.53,Active,AGT0056,Terengganu
POL0003827,PTP001362,Family Takaful - Life Protection,Family,True,2021-08-01,2022-08-01,1,Quarterly,365.5,Active,AGT0051,Perlis
POL0003828,PTP002986,Family Takaful - Retirement,Family,True,2025-05-12,2040-05-08,15,Annual,1183.9,Active,AGT0122,Pahang
POL0003829,PTP001781,Family Takaful - Retirement,Family,True,2024-04-04,2025-04-04,1,Monthly,460.53,Active,AGT0045,Sabah
POL0003830,PTP000490,Family Takaful - Education,Family,True,2023-12-03,2033-11-30,10,Annual,1907.34,Active,AGT0089,Terengganu
POL0003831,PTP001312,Family Takaful - Life Protection,Family,True,2022-10-29,2023-10-29,1,Semi-Annual,823.47,Matured,AGT0091,Pahang
POL0003832,PTP000004,Family Takaful - Life Protection,Family,True,2025-05-07,2045-05-02,20,Semi-Annual,606.03,Active,AGT0134,Sarawak
POL0003833,PTP002979,Medical & Health Takaful,Family,False,2021-08-09,2036-08-05,15,Semi-Annual,360.01,Lapsed,AGT0148,Sarawak
POL0003834,PTP002376,Family Takaful - Life Protection,Family,True,2025-07-23,2040-07-19,15,Monthly,1035.61,Active,AGT0103,Pahang
POL0003835,PTP002965,Family Takaful - Life Protection,Family,True,2024-11-12,2034-11-10,10,Quarterly,1912.35,Active,AGT0045,Sarawak
POL0003836,PTP001742,Family Takaful - Education,Family,True,2023-11-09,2024-11-08,1,Quarterly,892.73,Active,AGT0005,Putrajaya
POL0003837,PTP002614,Family Takaful - Life Protection,Family,True,2026-07-28,2036-07-25,10,Monthly,1425.63,Active,AGT0090,Kuala Lumpur
POL0003838,PTP000751,Fire Takaful,General,False,2024-04-18,2025-04-18,1,Annual,1778.75,Active,AGT0059,Putrajaya
POL0003839,PTP001941,Fire Takaful,General,False,2021-12-08,2022-12-08,1,Semi-Annual,1865.54,Active,AGT0090,Selangor
POL0003840,PTP001470,Personal Accident Takaful,General,False,2023-12-23,2028-12-21,5,Semi-Annual,1769.95,Active,AGT0115,Negeri Sembilan
POL0003841,PTP002593,Family Takaful - Education,Family,True,2024-06-16,2025-06-16,1,Annual,1547.04,Cancelled,AGT0067,Selangor
POL0003842,PTP002785,Motor Takaful,General,False,2026-03-12,2041-03-08,15,Semi-Annual,1638.87,Lapsed,AGT0020,Pahang
POL0003843,PTP002860,Medical & Health Takaful,Family,False,2022-10-20,2027-10-19,5,Quarterly,1203.49,Active,AGT0150,Kuala Lumpur
POL0003844,PTP002575,Family Takaful - Education,Family,True,2025-06-19,2045-06-14,20,Monthly,1070.82,Active,AGT0123,Kelantan
POL0003845,PTP002825,Family Takaful - Life Protection,Family,True,2023-07-31,2024-07-30,1,Semi-Annual,1572.36,Active,AGT0026,Negeri Sembilan
POL0003846,PTP000420,Family Takaful - Retirement,Family,True,2023-02-01,2043-01-27,20,Annual,638.86,Matured,AGT0098,Labuan
POL0003847,PTP001871,Family Takaful - Retirement,Family,True,2022-02-24,2037-02-20,15,Annual,705.45,Active,AGT0105,Kelantan
POL0003848,PTP001806,Motor Takaful,General,False,2024-11-08,2039-11-05,15,Annual,451.65,Active,AGT0076,Kedah
POL0003849,PTP001627,Family Takaful - Education,Family,True,2022-04-11,2023-04-11,1,Semi-Annual,1916.88,Active,AGT0096,Perak
POL0003850,PTP001273,Family Takaful - Education,Family,True,2026-07-18,2027-07-18,1,Annual,889.04,Active,AGT0141,Sabah
POL0003851,PTP001289,Medical & Health Takaful,Family,False,2023-10-13,2033-10-10,10,Quarterly,1477.59,Active,AGT0023,Selangor
POL0003852,PTP000503,Personal Accident Takaful,General,False,2021-12-02,2022-12-02,1,Quarterly,372.79,Active,AGT0069,Penang
POL0003853,PTP001106,Family Takaful - Education,Family,True,2021-08-07,2022-08-07,1,Quarterly,225.0,Active,AGT0021,Putrajaya
POL0003854,PTP001252,Medical & Health Takaful,Family,False,2023-11-24,2043-11-19,20,Semi-Annual,231.83,Active,AGT0146,Perlis
POL0003855,PTP000396,Motor Takaful,General,False,2024-01-28,2029-01-26,5,Monthly,418.2,Active,AGT0018,Sabah
POL0003856,PTP001055,Family Takaful - Retirement,Family,True,2022-09-24,2032-09-21,10,Annual,1718.89,Lapsed,AGT0131,Selangor
POL0003857,PTP002041,Family Takaful - Education,Family,True,2023-01-10,2038-01-06,15,Semi-Annual,1058.93,Active,AGT0050,Perlis
POL0003858,PTP002843,Family Takaful - Retirement,Family,True,2022-11-02,2032-10-30,10,Semi-Annual,585.3,Active,AGT0016,Sabah
POL0003859,PTP001582,Motor Takaful,General,False,2022-03-19,2032-03-16,10,Semi-Annual,1656.59,Active,AGT0112,Perak
POL0003860,PTP000007,Medical & Health Takaful,Family,False,2022-12-15,2042-12-10,20,Quarterly,945.27,Lapsed,AGT0061,Johor
POL0003861,PTP002950,Motor Takaful,General,False,2025-11-28,2026-11-28,1,Annual,1042.11,Matured,AGT0062,Sarawak
POL0003862,PTP001240,Personal Accident Takaful,General,False,2024-02-08,2034-02-05,10,Annual,499.63,Matured,AGT0012,Sabah
POL0003863,PTP002333,Fire Takaful,General,False,2021-03-25,2026-03-24,5,Semi-Annual,1911.1,Active,AGT0129,Kuala Lumpur
POL0003864,PTP000567,Motor Takaful,General,False,2024-05-26,2034-05-24,10,Quarterly,53.76,Active,AGT0052,Perlis
POL0003865,PTP002836,Family Takaful - Life Protection,Family,True,2025-03-31,2045-03-26,20,Semi-Annual,1940.61,Active,AGT0076,Johor
POL0003866,PTP002805,Fire Takaful,General,False,2024-04-16,2039-04-13,15,Semi-Annual,1218.96,Active,AGT0084,Penang
POL0003867,PTP001419,Family Takaful - Life Protection,Family,True,2026-07-03,2046-06-28,20,Monthly,375.14,Lapsed,AGT0111,Selangor
POL0003868,PTP002212,Personal Accident Takaful,General,False,2022-06-14,2027-06-13,5,Quarterly,1382.74,Active,AGT0005,Selangor
POL0003869,PTP002794,Fire Takaful,General,False,2022-12-07,2042-12-02,20,Monthly,971.55,Active,AGT0124,Perak
POL0003870,PTP002564,Family Takaful - Retirement,Family,True,2025-09-25,2035-09-23,10,Quarterly,1281.48,Active,AGT0038,Perak
POL0003871,PTP000742,Family Takaful - Life Protection,Family,True,2022-05-11,2027-05-10,5,Monthly,1052.34,Active,AGT0006,Sarawak
POL0003872,PTP001312,Personal Accident Takaful,General,False,2023-06-09,2028-06-07,5,Quarterly,1447.94,Active,AGT0127,Perak
POL0003873,PTP000924,Family Takaful - Retirement,Family,True,2023-11-28,2028-11-26,5,Annual,572.45,Lapsed,AGT0133,Sarawak
POL0003874,PTP002279,Motor Takaful,General,False,2021-11-30,2031-11-28,10,Semi-Annual,1527.01,Active,AGT0043,Sabah
POL0003875,PTP000880,Fire Takaful,General,False,2023-02-24,2028-02-23,5,Semi-Annual,394.09,Active,AGT0102,Johor
POL0003876,PTP002465,Motor Takaful,General,False,2025-12-27,2026-12-27,1,Monthly,138.52,Lapsed,AGT0103,Sarawak
POL0003877,PTP000601,Family Takaful - Education,Family,True,2023-09-10,2028-09-08,5,Semi-Annual,919.88,Lapsed,AGT0046,Penang
POL0003878,PTP001065,Family Takaful - Retirement,Family,True,2025-01-03,2035-01-01,10,Quarterly,551.84,Active,AGT0008,Kuala Lumpur
POL0003879,PTP001082,Motor Takaful,General,False,2026-07-10,2036-07-07,10,Quarterly,1555.93,Matured,AGT0088,Putrajaya
POL0003880,PTP000822,Family Takaful - Education,Family,True,2023-06-14,2038-06-10,15,Semi-Annual,543.48,Active,AGT0135,Sarawak
POL0003881,PTP001794,Personal Accident Takaful,General,False,2024-01-07,2029-01-05,5,Monthly,332.86,Lapsed,AGT0014,Kelantan
POL0003882,PTP002699,Family Takaful - Education,Family,True,2023-10-07,2024-10-06,1,Annual,1296.17,Active,AGT0112,Kelantan
POL0003883,PTP001979,Personal Accident Takaful,General,False,2025-01-28,2045-01-23,20,Annual,743.67,Matured,AGT0024,Pahang
POL0003884,PTP001917,Personal Accident Takaful,General,False,2023-08-18,2028-08-16,5,Quarterly,503.59,Active,AGT0128,Kuala Lumpur
POL0003885,PTP000756,Family Takaful - Life Protection,Family,True,2024-04-07,2025-04-07,1,Semi-Annual,686.72,Active,AGT0118,Kelantan
POL0003886,PTP000430,Motor Takaful,General,False,2022-11-23,2037-11-19,15,Monthly,1881.27,Active,AGT0012,Putrajaya
POL0003887,PTP002481,Fire Takaful,General,False,2025-06-30,2030-06-29,5,Monthly,595.73,Matured,AGT0091,Sabah
POL0003888,PTP000655,Family Takaful - Retirement,Family,True,2022-06-29,2037-06-25,15,Monthly,689.06,Matured,AGT0063,Putrajaya
POL0003889,PTP000620,Family Takaful - Education,Family,True,2021-11-20,2036-11-16,15,Monthly,1709.62,Active,AGT0115,Pahang
POL0003890,PTP002614,Family Takaful - Retirement,Family,True,2024-09-25,2039-09-22,15,Semi-Annual,936.61,Active,AGT0095,Johor
POL0003891,PTP000177,Medical & Health Takaful,Family,False,2026-01-31,2036-01-29,10,Semi-Annual,1739.67,Active,AGT0131,Kuala Lumpur
POL0003892,PTP002906,Medical & Health Takaful,Family,False,2022-05-25,2037-05-21,15,Annual,1001.99,Active,AGT0132,Kuala Lumpur
POL0003893,PTP000963,Family Takaful - Education,Family,True,2022-11-10,2032-11-07,10,Quarterly,1969.09,Active,AGT0001,Selangor
POL0003894,PTP002295,Family Takaful - Life Protection,Family,True,2023-07-08,2033-07-05,10,Annual,285.28,Lapsed,AGT0031,Pahang
POL0003895,PTP002896,Family Takaful - Retirement,Family,True,2021-03-16,2026-03-15,5,Quarterly,1253.2,Active,AGT0059,Selangor
POL0003896,PTP000780,Personal Accident Takaful,General,False,2025-02-21,2035-02-19,10,Quarterly,451.3,Active,AGT0057,Johor
POL0003897,PTP000619,Fire Takaful,General,False,2025-02-21,2026-02-21,1,Semi-Annual,1599.76,Active,AGT0132,Johor
POL0003898,PTP002525,Motor Takaful,General,False,2026-08-05,2036-08-02,10,Annual,1152.05,Active,AGT0046,Perak
POL0003899,PTP001971,Motor Takaful,General,False,2021-06-09,2041-06-04,20,Quarterly,1201.35,Matured,AGT0148,Kelantan
POL0003900,PTP000863,Personal Accident Takaful,General,False,2022-01-21,2023-01-21,1,Monthly,868.12,Active,AGT0110,Putrajaya
POL0003901,PTP002302,Medical & Health Takaful,Family,False,2023-03-16,2024-03-15,1,Monthly,1548.34,Matured,AGT0149,Penang
POL0003902,PTP002341,Personal Accident Takaful,General,False,2023-11-21,2043-11-16,20,Monthly,816.21,Active,AGT0098,Perlis
POL0003903,PTP001051,Family Takaful - Retirement,Family,True,2024-01-28,2044-01-23,20,Semi-Annual,175.3,Active,AGT0028,Pahang
POL0003904,PTP001077,Fire Takaful,General,False,2022-11-13,2037-11-09,15,Quarterly,1567.49,Active,AGT0118,Kedah
POL0003905,PTP000061,Fire Takaful,General,False,2022-02-24,2042-02-19,20,Annual,1506.44,Active,AGT0129,Negeri Sembilan
POL0003906,PTP000719,Personal Accident Takaful,General,False,2023-07-08,2024-07-07,1,Annual,305.89,Matured,AGT0047,Labuan
POL0003907,PTP002832,Personal Accident Takaful,General,False,2025-03-06,2030-03-05,5,Semi-Annual,273.55,Lapsed,AGT0044,Labuan
POL0003908,PTP002989,Fire Takaful,General,False,2022-08-26,2027-08-25,5,Monthly,184.63,Lapsed,AGT0057,Negeri Sembilan
